Name	ScopeViewControl	
File	F:\_LTR700\TempMeas\Scope YT Project.svd	
StartRecord	131572023434270000	08 December 2017	12:25:43
EndRecord	131572026024670000	08 December 2017	12:30:02


Name	T_Ref	Name	T_Cels	
NetId	172.18.136.182.1.1	NetId	172.18.136.182.1.1	
Port	851	Port	851	
SampleTime[ms]	10	SampleTime[ms]	10	
SymbolBased	True	SymbolBased	True	
SymbolName	Temperatures.T_Ref	SymbolName	Temperatures.T_Act	
SymbolComment		SymbolComment		
IndexGroup	16448	IndexGroup	16448	
IndexOffset	513864	IndexOffset	513868	
Data-Type	REAL32	Data-Type	REAL32	
VariableSize	4	VariableSize	4	
Offset	0	Offset	0	
ScaleFactor	1	ScaleFactor	1	
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	

66360	50	66360	62.30324	
66370	50	66370	62.30324	
66380	50	66380	62.3321762	
66390	50	66390	62.3321762	
66400	50	66400	62.36111	
66410	50	66410	62.36111	
66420	50	66420	62.3900452	
66430	50	66430	62.3900452	
66440	50	66440	62.3900452	
66450	50	66450	62.41898	
66460	50	66460	62.41898	
66470	50	66470	62.4479141	
66480	50	66480	62.4479141	
66490	50	66490	62.4768524	
66500	50	66500	62.5057869	
66510	50	66510	62.4768524	
66520	50	66520	62.5057869	
66530	50	66530	62.53472	
66540	50	66540	62.5057869	
66550	50	66550	62.53472	
66560	50	66560	62.53472	
66570	50	66570	62.5636559	
66580	50	66580	62.5636559	
66590	50	66590	62.5925941	
66600	50	66600	62.5925941	
66610	50	66610	62.62153	
66620	50	66620	62.62153	
66630	50	66630	62.6504631	
66640	50	66640	62.6504631	
66650	50	66650	62.6504631	
66660	50	66660	62.6504631	
66670	50	66670	62.6793976	
66680	50	66680	62.6793976	
66690	50	66690	62.7083359	
66700	50	66700	62.7083359	
66710	50	66710	62.7083359	
66720	50	66720	62.73727	
66730	50	66730	62.73727	
66740	50	66740	62.73727	
66750	50	66750	62.7662048	
66760	50	66760	62.7662048	
66770	50	66770	62.7662048	
66780	50	66780	62.79514	
66790	50	66790	62.8240738	
66800	50	66800	62.8240738	
66810	50	66810	62.8240738	
66820	50	66820	62.85301	
66830	50	66830	62.85301	
66840	50	66840	62.8819466	
66850	50	66850	62.8819466	
66860	50	66860	62.91088	
66870	50	66870	62.91088	
66880	50	66880	62.91088	
66890	50	66890	62.96875	
66900	50	66900	62.96875	
66910	50	66910	62.96875	
66920	50	66920	62.96875	
66930	50	66930	62.9976845	
66940	50	66940	63.02662	
66950	50	66950	63.02662	
66960	50	66960	63.02662	
66970	50	66970	63.02662	
66980	50	66980	63.0555534	
66990	50	66990	63.0555534	
67000	50	67000	63.08449	
67010	50	67010	63.1134262	
67020	50	67020	63.1134262	
67030	50	67030	63.1134262	
67040	50	67040	63.1134262	
67050	50	67050	63.1134262	
67060	50	67060	63.14236	
67070	50	67070	63.14236	
67080	50	67080	63.1712952	
67090	50	67090	63.20023	
67100	50	67100	63.20023	
67110	50	67110	63.20023	
67120	50	67120	63.20023	
67130	50	67130	63.2291641	
67140	50	67140	63.2581024	
67150	50	67150	63.2581024	
67160	50	67160	63.2581024	
67170	50	67170	63.2870369	
67180	50	67180	63.31597	
67190	50	67190	63.2870369	
67200	50	67200	63.31597	
67210	50	67210	63.31597	
67220	50	67220	63.3449059	
67230	50	67230	63.3449059	
67240	50	67240	63.3449059	
67250	50	67250	63.3738441	
67260	50	67260	63.3738441	
67270	50	67270	63.3738441	
67280	50	67280	63.40278	
67290	50	67290	63.40278	
67300	50	67300	63.4317131	
67310	50	67310	63.4317131	
67320	50	67320	63.4606476	
67330	50	67330	63.4606476	
67340	50	67340	63.4895859	
67350	50	67350	63.4895859	
67360	50	67360	63.4895859	
67370	50	67370	63.51852	
67380	50	67380	63.51852	
67390	50	67390	63.5474548	
67400	50	67400	63.5474548	
67410	50	67410	63.5474548	
67420	50	67420	63.57639	
67430	50	67430	63.57639	
67440	50	67440	63.57639	
67450	50	67450	63.6053238	
67460	50	67460	63.63426	
67470	50	67470	63.63426	
67480	50	67480	63.6631966	
67490	50	67490	63.6631966	
67500	50	67500	63.6631966	
67510	50	67510	63.6631966	
67520	50	67520	63.6631966	
67530	50	67530	63.69213	
67540	50	67540	63.7210655	
67550	50	67550	63.75	
67560	50	67560	63.7210655	
67570	50	67570	63.7210655	
67580	50	67580	63.75	
67590	50	67590	63.7789345	
67600	50	67600	63.80787	
67610	50	67610	63.80787	
67620	50	67620	63.8368034	
67630	50	67630	63.80787	
67640	50	67640	63.8368034	
67650	50	67650	63.8368034	
67660	50	67660	63.86574	
67670	50	67670	63.8946762	
67680	50	67680	63.86574	
67690	50	67690	63.86574	
67700	50	67700	63.8946762	
67710	50	67710	63.92361	
67720	50	67720	63.92361	
67730	50	67730	63.92361	
67740	50	67740	63.9525452	
67750	50	67750	63.9525452	
67760	50	67760	63.9525452	
67770	50	67770	63.98148	
67780	50	67780	63.98148	
67790	50	67790	64.0104141	
67800	50	67800	64.0104141	
67810	50	67810	64.03935	
67820	50	67820	64.03935	
67830	50	67830	64.03935	
67840	50	67840	64.06828	
67850	50	67850	64.06828	
67860	50	67860	64.09722	
67870	50	67870	64.06828	
67880	50	67880	64.12616	
67890	50	67890	64.12616	
67900	50	67900	64.12616	
67910	50	67910	64.12616	
67920	50	67920	64.15509	
67930	50	67930	64.15509	
67940	50	67940	64.18403	
67950	50	67950	64.21297	
67960	50	67960	64.18403	
67970	50	67970	64.21297	
67980	50	67980	64.21297	
67990	50	67990	64.2708359	
68000	50	68000	64.2419	
68010	50	68010	64.2419	
68020	50	68020	64.2708359	
68030	50	68030	64.2708359	
68040	50	68040	64.2708359	
68050	50	68050	64.2997742	
68060	50	68060	64.3287048	
68070	50	68070	64.3576355	
68080	50	68080	64.3576355	
68090	50	68090	64.3287048	
68100	50	68100	64.3287048	
68110	50	68110	64.3576355	
68120	50	68120	64.38657	
68130	50	68130	64.38657	
68140	50	68140	64.38657	
68150	50	68150	64.41551	
68160	50	68160	64.41551	
68170	50	68170	64.41551	
68180	50	68180	64.47338	
68190	50	68190	64.44444	
68200	50	68200	64.47338	
68210	50	68210	64.47338	
68220	50	68220	64.47338	
68230	50	68230	64.50232	
68240	50	68240	64.50232	
68250	50	68250	64.50232	
68260	50	68260	64.53125	
68270	50	68270	64.53125	
68280	50	68280	64.53125	
68290	50	68290	64.56018	
68300	50	68300	64.56018	
68310	50	68310	64.58912	
68320	50	68320	64.58912	
68330	50	68330	64.58912	
68340	50	68340	64.58912	
68350	50	68350	64.61806	
68360	50	68360	64.61806	
68370	50	68370	64.64699	
68380	50	68380	64.61806	
68390	50	68390	64.67593	
68400	50	68400	64.7048645	
68410	50	68410	64.7048645	
68420	50	68420	64.67593	
68430	50	68430	64.7048645	
68440	50	68440	64.7048645	
68450	50	68450	64.7337952	
68460	50	68460	64.7337952	
68470	50	68470	64.7627258	
68480	50	68480	64.7627258	
68490	50	68490	64.7627258	
68500	50	68500	64.7627258	
68510	50	68510	64.7916641	
68520	50	68520	64.8206	
68530	50	68530	64.8206	
68540	50	68540	64.8206	
68550	50	68550	64.84953	
68560	50	68560	64.87847	
68570	50	68570	64.87847	
68580	50	68580	64.87847	
68590	50	68590	64.87847	
68600	50	68600	64.90741	
68610	50	68610	64.90741	
68620	50	68620	64.90741	
68630	50	68630	64.93634	
68640	50	68640	64.96528	
68650	50	68650	64.96528	
68660	50	68660	64.99422	
68670	50	68670	64.96528	
68680	50	68680	64.99422	
68690	50	68690	64.99422	
68700	50	68700	64.99422	
68710	50	68710	64.99422	
68720	50	68720	65.02315	
68730	50	68730	65.0520859	
68740	50	68740	65.0520859	
68750	50	68750	65.0520859	
68760	50	68760	65.0810242	
68770	50	68770	65.0810242	
68780	50	68780	65.0810242	
68790	50	68790	65.1099548	
68800	50	68800	65.1099548	
68810	50	68810	65.1388855	
68820	50	68820	65.1388855	
68830	50	68830	65.1388855	
68840	50	68840	65.16782	
68850	50	68850	65.16782	
68860	50	68860	65.16782	
68870	50	68870	65.19676	
68880	50	68880	65.19676	
68890	50	68890	65.22569	
68900	50	68900	65.22569	
68910	50	68910	65.22569	
68920	50	68920	65.22569	
68930	50	68930	65.25463	
68940	50	68940	65.25463	
68950	50	68950	65.28357	
68960	50	68960	65.28357	
68970	50	68970	65.3125	
68980	50	68980	65.3125	
68990	50	68990	65.3125	
69000	50	69000	65.3125	
69010	50	69010	65.34143	
69020	50	69020	65.34143	
69030	50	69030	65.34143	
69040	50	69040	65.37037	
69050	50	69050	65.39931	
69060	50	69060	65.39931	
69070	50	69070	65.42824	
69080	50	69080	65.39931	
69090	50	69090	65.42824	
69100	50	69100	65.45718	
69110	50	69110	65.42824	
69120	50	69120	65.45718	
69130	50	69130	65.45718	
69140	50	69140	65.45718	
69150	50	69150	65.45718	
69160	50	69160	65.4861145	
69170	50	69170	65.4861145	
69180	50	69180	65.5150452	
69190	50	69190	65.4861145	
69200	50	69200	65.5150452	
69210	50	69210	65.5150452	
69220	50	69220	65.5150452	
69230	50	69230	65.5439758	
69240	50	69240	65.5439758	
69250	50	69250	65.5729141	
69260	50	69260	65.5729141	
69270	50	69270	65.60185	
69280	50	69280	65.5729141	
69290	50	69290	65.60185	
69300	50	69300	65.60185	
69310	50	69310	65.63078	
69320	50	69320	65.63078	
69330	50	69330	65.63078	
69340	50	69340	65.65972	
69350	50	69350	65.63078	
69360	50	69360	65.68866	
69370	50	69370	65.68866	
69380	50	69380	65.71759	
69390	50	69390	65.71759	
69400	50	69400	65.71759	
69410	50	69410	65.74653	
69420	50	69420	65.74653	
69430	50	69430	65.74653	
69440	50	69440	65.74653	
69450	50	69450	65.74653	
69460	50	69460	65.74653	
69470	50	69470	65.77547	
69480	50	69480	65.77547	
69490	50	69490	65.8044	
69500	50	69500	65.8044	
69510	50	69510	65.8044	
69520	50	69520	65.8333359	
69530	50	69530	65.8333359	
69540	50	69540	65.8622742	
69550	50	69550	65.8622742	
69560	50	69560	65.8622742	
69570	50	69570	65.8622742	
69580	50	69580	65.8912048	
69590	50	69590	65.8912048	
69600	50	69600	65.8912048	
69610	50	69610	65.9201355	
69620	50	69620	65.9201355	
69630	50	69630	65.9201355	
69640	50	69640	65.94907	
69650	50	69650	65.94907	
69660	50	69660	65.97801	
69670	50	69670	65.97801	
69680	50	69680	65.97801	
69690	50	69690	65.97801	
69700	50	69700	65.97801	
69710	50	69710	66.00694	
69720	50	69720	66.00694	
69730	50	69730	66.03588	
69740	50	69740	66.03588	
69750	50	69750	66.06482	
69760	50	69760	66.06482	
69770	50	69770	66.06482	
69780	50	69780	66.09375	
69790	50	69790	66.06482	
69800	50	69800	66.09375	
69810	50	69810	66.09375	
69820	50	69820	66.12268	
69830	50	69830	66.12268	
69840	50	69840	66.12268	
69850	50	69850	66.12268	
69860	50	69860	66.15162	
69870	50	69870	66.15162	
69880	50	69880	66.18056	
69890	50	69890	66.18056	
69900	50	69900	66.18056	
69910	50	69910	66.20949	
69920	50	69920	66.20949	
69930	50	69930	66.20949	
69940	50	69940	66.23843	
69950	50	69950	66.23843	
69960	50	69960	66.23843	
69970	50	69970	66.2673645	
69980	50	69980	66.2673645	
69990	50	69990	66.2962952	
70000	50	70000	66.2962952	
70010	50	70010	66.2962952	
70020	50	70020	66.2962952	
70030	50	70030	66.3252258	
70040	50	70040	66.3252258	
70050	50	70050	66.3541641	
70060	50	70060	66.3541641	
70070	50	70070	66.3541641	
70080	50	70080	66.3831	
70090	50	70090	66.41203	
70100	50	70100	66.3831	
70110	50	70110	66.41203	
70120	50	70120	66.41203	
70130	50	70130	66.41203	
70140	50	70140	66.41203	
70150	50	70150	66.44097	
70160	50	70160	66.44097	
70170	50	70170	66.44097	
70180	50	70180	66.44097	
70190	50	70190	66.44097	
70200	50	70200	66.46991	
70210	50	70210	66.46991	
70220	50	70220	66.46991	
70230	50	70230	66.49884	
70240	50	70240	66.46991	
70250	50	70250	66.49884	
70260	50	70260	66.49884	
70270	50	70270	66.52778	
70280	50	70280	66.52778	
70290	50	70290	66.52778	
70300	50	70300	66.55672	
70310	50	70310	66.55672	
70320	50	70320	66.55672	
70330	50	70330	66.55672	
70340	50	70340	66.58565	
70350	50	70350	66.58565	
70360	50	70360	66.58565	
70370	50	70370	66.6145859	
70380	50	70380	66.6145859	
70390	50	70390	66.6145859	
70400	50	70400	66.6435242	
70410	50	70410	66.6724548	
70420	50	70420	66.6724548	
70430	50	70430	66.6435242	
70440	50	70440	66.6724548	
70450	50	70450	66.6724548	
70460	50	70460	66.6724548	
70470	50	70470	66.7013855	
70480	50	70480	66.7013855	
70490	50	70490	66.73032	
70500	50	70500	66.73032	
70510	50	70510	66.73032	
70520	50	70520	66.73032	
70530	50	70530	66.75926	
70540	50	70540	66.75926	
70550	50	70550	66.78819	
70560	50	70560	66.78819	
70570	50	70570	66.78819	
70580	50	70580	66.81713	
70590	50	70590	66.81713	
70600	50	70600	66.81713	
70610	50	70610	66.81713	
70620	50	70620	66.84607	
70630	50	70630	66.84607	
70640	50	70640	66.84607	
70650	50	70650	66.875	
70660	50	70660	66.875	
70670	50	70670	66.875	
70680	50	70680	66.90393	
70690	50	70690	66.90393	
70700	50	70700	66.90393	
70710	50	70710	66.93287	
70720	50	70720	66.93287	
70730	50	70730	66.93287	
70740	50	70740	66.96181	
70750	50	70750	66.96181	
70760	50	70760	66.96181	
70770	50	70770	66.96181	
70780	50	70780	66.96181	
70790	50	70790	66.99074	
70800	50	70800	66.99074	
70810	50	70810	66.99074	
70820	50	70820	67.01968	
70830	50	70830	67.01968	
70840	50	70840	67.01968	
70850	50	70850	67.01968	
70860	50	70860	67.01968	
70870	50	70870	67.0486145	
70880	50	70880	67.0486145	
70890	50	70890	67.0775452	
70900	50	70900	67.0775452	
70910	50	70910	67.0775452	
70920	50	70920	67.1064758	
70930	50	70930	67.1064758	
70940	50	70940	67.1064758	
70950	50	70950	67.1354141	
70960	50	70960	67.1354141	
70970	50	70970	67.1354141	
70980	50	70980	67.16435	
70990	50	70990	67.19328	
71000	50	71000	67.19328	
71010	50	71010	67.19328	
71020	50	71020	67.19328	
71030	50	71030	67.22222	
71040	50	71040	67.22222	
71050	50	71050	67.19328	
71060	50	71060	67.22222	
71070	50	71070	67.25116	
71080	50	71080	67.25116	
71090	50	71090	67.25116	
71100	50	71100	67.25116	
71110	50	71110	67.25116	
71120	50	71120	67.28009	
71130	50	71130	67.28009	
71140	50	71140	67.28009	
71150	50	71150	67.30903	
71160	50	71160	67.33797	
71170	50	71170	67.30903	
71180	50	71180	67.30903	
71190	50	71190	67.33797	
71200	50	71200	67.33797	
71210	50	71210	67.33797	
71220	50	71220	67.3669	
71230	50	71230	67.3669	
71240	50	71240	67.3958359	
71250	50	71250	67.3958359	
71260	50	71260	67.3958359	
71270	50	71270	67.3958359	
71280	50	71280	67.4247742	
71290	50	71290	67.4247742	
71300	50	71300	67.4537048	
71310	50	71310	67.4247742	
71320	50	71320	67.4537048	
71330	50	71330	67.4537048	
71340	50	71340	67.4537048	
71350	50	71350	67.4826355	
71360	50	71360	67.4826355	
71370	50	71370	67.4826355	
71380	50	71380	67.54051	
71390	50	71390	67.51157	
71400	50	71400	67.54051	
71410	50	71410	67.54051	
71420	50	71420	67.54051	
71430	50	71430	67.56944	
71440	50	71440	67.54051	
71450	50	71450	67.56944	
71460	50	71460	67.56944	
71470	50	71470	67.56944	
71480	50	71480	67.56944	
71490	50	71490	67.59838	
71500	50	71500	67.59838	
71510	50	71510	67.59838	
71520	50	71520	67.59838	
71530	50	71530	67.62732	
71540	50	71540	67.62732	
71550	50	71550	67.62732	
71560	50	71560	67.65625	
71570	50	71570	67.65625	
71580	50	71580	67.65625	
71590	50	71590	67.68518	
71600	50	71600	67.71412	
71610	50	71610	67.71412	
71620	50	71620	67.71412	
71630	50	71630	67.74306	
71640	50	71640	67.74306	
71650	50	71650	67.77199	
71660	50	71660	67.77199	
71670	50	71670	67.77199	
71680	50	71680	67.80093	
71690	50	71690	67.80093	
71700	50	71700	67.8298645	
71710	50	71710	67.8298645	
71720	50	71720	67.8587952	
71730	50	71730	67.8298645	
71740	50	71740	67.8587952	
71750	50	71750	67.8877258	
71760	50	71760	67.8877258	
71770	50	71770	67.9166641	
71780	50	71780	67.9166641	
71790	50	71790	67.9166641	
71800	50	71800	67.9456	
71810	50	71810	67.9456	
71820	50	71820	67.97453	
71830	50	71830	68.00347	
71840	50	71840	68.00347	
71850	50	71850	68.03241	
71860	50	71860	68.03241	
71870	50	71870	68.06134	
71880	50	71880	68.06134	
71890	50	71890	68.09028	
71900	50	71900	68.11922	
71910	50	71910	68.11922	
71920	50	71920	68.14815	
71930	50	71930	68.14815	
71940	50	71940	68.1770859	
71950	50	71950	68.1770859	
71960	50	71960	68.2060242	
71970	50	71970	68.2349548	
71980	50	71980	68.2638855	
71990	50	71990	68.2638855	
72000	50	72000	68.2638855	
72010	50	72010	68.29282	
72020	50	72020	68.29282	
72030	50	72030	68.32176	
72040	50	72040	68.35069	
72050	50	72050	68.37963	
72060	50	72060	68.37963	
72070	50	72070	68.40857	
72080	50	72080	68.4375	
72090	50	72090	68.4375	
72100	50	72100	68.46643	
72110	50	72110	68.49537	
72120	50	72120	68.49537	
72130	50	72130	68.55324	
72140	50	72140	68.55324	
72150	50	72150	68.55324	
72160	50	72160	68.58218	
72170	50	72170	68.6111145	
72180	50	72180	68.6400452	
72190	50	72190	68.6689758	
72200	50	72200	68.6689758	
72210	50	72210	68.6979141	
72220	50	72220	68.72685	
72230	50	72230	68.75578	
72240	50	72240	68.78472	
72250	50	72250	68.81366	
72260	50	72260	68.81366	
72270	50	72270	68.87153	
72280	50	72280	68.87153	
72290	50	72290	68.90047	
72300	50	72300	68.9294	
72310	50	72310	68.9294	
72320	50	72320	68.9583359	
72330	50	72330	69.0162048	
72340	50	72340	69.0162048	
72350	50	72350	69.0451355	
72360	50	72360	69.07407	
72370	50	72370	69.10301	
72380	50	72380	69.13194	
72390	50	72390	69.16088	
72400	50	72400	69.18982	
72410	50	72410	69.18982	
72420	50	72420	69.21875	
72430	50	72430	69.24768	
72440	50	72440	69.27662	
72450	50	72450	69.30556	
72460	50	72460	69.30556	
72470	50	72470	69.33449	
72480	50	72480	69.3923645	
72490	50	72490	69.3923645	
72500	50	72500	69.4502258	
72510	50	72510	69.4502258	
72520	50	72520	69.4791641	
72530	50	72530	69.5081	
72540	50	72540	69.56597	
72550	50	72550	69.59491	
72560	50	72560	69.62384	
72570	50	72570	69.62384	
72580	50	72580	69.65278	
72590	50	72590	69.68172	
72600	50	72600	69.71065	
72610	50	72610	69.7395859	
72620	50	72620	69.7685242	
72630	50	72630	69.7974548	
72640	50	72640	69.8263855	
72650	50	72650	69.85532	
72660	50	72660	69.88426	
72670	50	72670	69.88426	
72680	50	72680	69.94213	
72690	50	72690	69.97107	
72700	50	72700	70	
72710	50	72710	70.02894	
72720	50	72720	70.05787	
72730	50	72730	70.05787	
72740	50	72740	70.11574	
72750	50	72750	70.11574	
72760	50	72760	70.1446838	
72770	50	72770	70.1736145	
72780	50	72780	70.2025452	
72790	50	72790	70.2314758	
72800	50	72800	70.28935	
72810	50	72810	70.28935	
72820	50	72820	70.31829	
72830	50	72830	70.34722	
72840	50	72840	70.37616	
72850	50	72850	70.40509	
72860	50	72860	70.43403	
72870	50	72870	70.46296	
72880	50	72880	70.4919	
72890	50	72890	70.52083	
72900	50	72900	70.5497742	
72910	50	72910	70.5497742	
72920	50	72920	70.6076355	
72930	50	72930	70.6076355	
72940	50	72940	70.66551	
72950	50	72950	70.66551	
72960	50	72960	70.69444	
72970	50	72970	70.72338	
72980	50	72980	70.75231	
72990	50	72990	70.81019	
73000	50	73000	70.81019	
73010	50	73010	70.83912	
73020	50	73020	70.86806	
73030	50	73030	70.89699	
73040	50	73040	70.9259338	
73050	50	73050	70.9548645	
73060	50	73060	70.9548645	
73070	50	73070	71.0127258	
73080	50	73080	71.04167	
73090	50	73090	71.04167	
73100	50	73100	71.0706	
73110	50	73110	71.09954	
73120	50	73120	71.15741	
73130	50	73130	71.15741	
73140	50	73140	71.21528	
73150	50	73150	71.24421	
73160	50	73160	71.27315	
73170	50	73170	71.30208	
73180	50	73180	71.30208	
73190	50	73190	71.3599548	
73200	50	73200	71.3888855	
73210	50	73210	71.3888855	
73220	50	73220	71.4178162	
73230	50	73230	71.44676	
73240	50	73240	71.47569	
73250	50	73250	71.50463	
73260	50	73260	71.53356	
73270	50	73270	71.5625	
73280	50	73280	71.59144	
73290	50	73290	71.62037	
73300	50	73300	71.62037	
73310	50	73310	71.67824	
73320	50	73320	71.7071838	
73330	50	73330	71.7071838	
73340	50	73340	71.7361145	
73350	50	73350	71.7650452	
73360	50	73360	71.7939758	
73370	50	73370	71.7939758	
73380	50	73380	71.85185	
73390	50	73390	71.88079	
73400	50	73400	71.90972	
73410	50	73410	71.90972	
73420	50	73420	71.96759	
73430	50	73430	71.96759	
73440	50	73440	71.99653	
73450	50	73450	72.0544	
73460	50	73460	72.0544	
73470	50	73470	72.08333	
73480	50	73480	72.1122742	
73490	50	73490	72.1412048	
73500	50	73500	72.1701355	
73510	50	73510	72.1990662	
73520	50	73520	72.22801	
73530	50	73530	72.22801	
73540	50	73540	72.28588	
73550	50	73550	72.31481	
73560	50	73560	72.31481	
73570	50	73570	72.37269	
73580	50	73580	72.37269	
73590	50	73590	72.40162	
73600	50	73600	72.43056	
73610	50	73610	72.43056	
73620	50	73620	72.4884338	
73630	50	73630	72.5173645	
73640	50	73640	72.5462952	
73650	50	73650	72.5462952	
73660	50	73660	72.60417	
73670	50	73670	72.60417	
73680	50	73680	72.6331	
73690	50	73690	72.66204	
73700	50	73700	72.69097	
73710	50	73710	72.69097	
73720	50	73720	72.74884	
73730	50	73730	72.74884	
73740	50	73740	72.77778	
73750	50	73750	72.80671	
73760	50	73760	72.83565	
73770	50	73770	72.86458	
73780	50	73780	72.8935242	
73790	50	73790	72.9224548	
73800	50	73800	72.9224548	
73810	50	73810	72.9513855	
73820	50	73820	73.00926	
73830	50	73830	73.00926	
73840	50	73840	73.03819	
73850	50	73850	73.03819	
73860	50	73860	73.09606	
73870	50	73870	73.125	
73880	50	73880	73.15394	
73890	50	73890	73.15394	
73900	50	73900	73.18287	
73910	50	73910	73.21181	
73920	50	73920	73.21181	
73930	50	73930	73.2696838	
73940	50	73940	73.2986145	
73950	50	73950	73.2986145	
73960	50	73960	73.3275452	
73970	50	73970	73.3564758	
73980	50	73980	73.3564758	
73990	50	73990	73.41435	
74000	50	74000	73.41435	
74010	50	74010	73.44329	
74020	50	74020	73.47222	
74030	50	74030	73.47222	
74040	50	74040	73.50116	
74050	50	74050	73.53009	
74060	50	74060	73.58796	
74070	50	74070	73.6169	
74080	50	74080	73.6169	
74090	50	74090	73.6169	
74100	50	74100	73.64583	
74110	50	74110	73.64583	
74120	50	74120	73.7326355	
74130	50	74130	73.7037048	
74140	50	74140	73.7615662	
74150	50	74150	73.7615662	
74160	50	74160	73.79051	
74170	50	74170	73.81944	
74180	50	74180	73.81944	
74190	50	74190	73.87731	
74200	50	74200	73.87731	
74210	50	74210	73.90625	
74220	50	74220	73.90625	
74230	50	74230	73.93519	
74240	50	74240	73.96412	
74250	50	74250	73.99306	
74260	50	74260	73.99306	
74270	50	74270	74.02199	
74280	50	74280	74.0509338	
74290	50	74290	74.0798645	
74300	50	74300	74.1087952	
74310	50	74310	74.1377258	
74320	50	74320	74.1377258	
74330	50	74330	74.1956	
74340	50	74340	74.16667	
74350	50	74350	74.22454	
74360	50	74360	74.22454	
74370	50	74370	74.25347	
74380	50	74380	74.25347	
74390	50	74390	74.28241	
74400	50	74400	74.31134	
74410	50	74410	74.31134	
74420	50	74420	74.34028	
74430	50	74430	74.36921	
74440	50	74440	74.36921	
74450	50	74450	74.39815	
74460	50	74460	74.42708	
74470	50	74470	74.4560242	
74480	50	74480	74.4849548	
74490	50	74490	74.4849548	
74500	50	74500	74.5428162	
74510	50	74510	74.5428162	
74520	50	74520	74.57176	
74530	50	74530	74.57176	
74540	50	74540	74.60069	
74550	50	74550	74.62963	
74560	50	74560	74.62963	
74570	50	74570	74.65856	
74580	50	74580	74.6875	
74590	50	74590	74.71644	
74600	50	74600	74.74537	
74610	50	74610	74.74537	
74620	50	74620	74.77431	
74630	50	74630	74.80324	
74640	50	74640	74.8321838	
74650	50	74650	74.8321838	
74660	50	74660	74.8611145	
74670	50	74670	74.8611145	
74680	50	74680	74.8900452	
74690	50	74690	74.9189758	
74700	50	74700	74.9189758	
74710	50	74710	74.9189758	
74720	50	74720	74.94792	
74730	50	74730	74.97685	
74740	50	74740	75.00579	
74750	50	74750	75.03472	
74760	50	74760	75.03472	
74770	50	74770	75.06366	
74780	50	74780	75.06366	
74790	50	74790	75.09259	
74800	50	74800	75.09259	
74810	50	74810	75.12153	
74820	50	74820	75.15046	
74830	50	74830	75.1794	
74840	50	74840	75.20833	
74850	50	74850	75.2372742	
74860	50	74860	75.20833	
74870	50	74870	75.2662048	
74880	50	74880	75.2372742	
74890	50	74890	75.2951355	
74900	50	74900	75.3240662	
74910	50	74910	75.3240662	
74920	50	74920	75.35301	
74930	50	74930	75.35301	
74940	50	74940	75.38194	
74950	50	74950	75.41088	
74960	50	74960	75.41088	
74970	50	74970	75.43981	
74980	50	74980	75.46875	
74990	50	74990	75.46875	
75000	50	75000	75.49769	
75010	50	75010	75.49769	
75020	50	75020	75.52662	
75030	50	75030	75.52662	
75040	50	75040	75.55556	
75050	50	75050	75.55556	
75060	50	75060	75.58449	
75070	50	75070	75.6134338	
75080	50	75080	75.6134338	
75090	50	75090	75.6423645	
75100	50	75100	75.6423645	
75110	50	75110	75.6712952	
75120	50	75120	75.7002258	
75130	50	75130	75.7002258	
75140	50	75140	75.7002258	
75150	50	75150	75.72917	
75160	50	75160	75.7581	
75170	50	75170	75.78704	
75180	50	75180	75.7581	
75190	50	75190	75.81597	
75200	50	75200	75.81597	
75210	50	75210	75.81597	
75220	50	75220	75.84491	
75230	50	75230	75.84491	
75240	50	75240	75.87384	
75250	50	75250	75.90278	
75260	50	75260	75.90278	
75270	50	75270	75.90278	
75280	50	75280	75.93171	
75290	50	75290	75.93171	
75300	50	75300	75.96065	
75310	50	75310	75.98958	
75320	50	75320	75.98958	
75330	50	75330	76.0185242	
75340	50	75340	76.0185242	
75350	50	75350	76.0474548	
75360	50	75360	76.0474548	
75370	50	75370	76.0763855	
75380	50	75380	76.1053162	
75390	50	75390	76.1053162	
75400	50	75400	76.13426	
75410	50	75410	76.13426	
75420	50	75420	76.13426	
75430	50	75430	76.16319	
75440	50	75440	76.19213	
75450	50	75450	76.19213	
75460	50	75460	76.22106	
75470	50	75470	76.25	
75480	50	75480	76.27894	
75490	50	75490	76.27894	
75500	50	75500	76.27894	
75510	50	75510	76.27894	
75520	50	75520	76.30787	
75530	50	75530	76.30787	
75540	50	75540	76.33681	
75550	50	75550	76.33681	
75560	50	75560	76.36574	
75570	50	75570	76.33681	
75580	50	75580	76.3946838	
75590	50	75590	76.3946838	
75600	50	75600	76.3946838	
75610	50	75610	76.3946838	
75620	50	75620	76.4236145	
75630	50	75630	76.4236145	
75640	50	75640	76.4814758	
75650	50	75650	76.4814758	
75660	50	75660	76.4814758	
75670	50	75670	76.51042	
75680	50	75680	76.51042	
75690	50	75690	76.53935	
75700	50	75700	76.53935	
75710	50	75710	76.53935	
75720	50	75720	76.53935	
75730	50	75730	76.59722	
75740	50	75740	76.56829	
75750	50	75750	76.59722	
75760	50	75760	76.59722	
75770	50	75770	76.59722	
75780	50	75780	76.59722	
75790	50	75790	76.65509	
75800	50	75800	76.65509	
75810	50	75810	76.65509	
75820	50	75820	76.68403	
75830	50	75830	76.65509	
75840	50	75840	76.68403	
